Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WX606017	Cc1csc(N)c1C#N	264281	VVLPOLLOKMOHOP-UHFFFAOYSA-N	2-amino-4-methylthiophene-3-carbonitrile		2	paper	Europe PMC	"""2-amino-4-methylthiophene-3-carbonitrile"""	exact_name	medium	A new chemotype of chemically tractable nonsteroidal estrogens based on a thieno[2,3-<i>d</i>]pyrimidine core	2022	PPR483093	https://doi.org/10.1101/2022.04.15.488344	Sammeta VR, Norris JD, Artham S, Torrice CD, Byemerwa J, Joiner C, Fanning SW, McDonnell DP, Willson TM.	PPR		papers_only
WX606057	CNc1ccc2ccccc2n1	12548157	POVSMFKXVSNGSU-UHFFFAOYSA-N	N-methylquinolin-2-amine		2	paper	Europe PMC	"""N-methylquinolin-2-amine"""	exact_name	medium	A mild and metal-free synthesis of 2- and 1-alkyl/aryl/dialkyl-aminoquinolines and isoquinolines.	2020	35492149	https://doi.org/10.1039/c9ra10397j	Nanaji Y, Kirar S, Pawar SV, Yadav AK.	RSC Adv		papers_only
WX606057	CNc1ccc2ccccc2n1	12548157	POVSMFKXVSNGSU-UHFFFAOYSA-N	N-methylquinolin-2-amine		2	paper	Europe PMC	"""N-methylquinolin-2-amine"""	exact_name	medium	Ru(II)-Catalyzed N-Methylation of Amines Using Methanol as the C1 Source.	2023	37810663	https://doi.org/10.1021/acsomega.3c06260	Gao C, Li Y, Wang M, Gong D, Zhao L.	ACS Omega		papers_only
WX606091	CCOC(=O)c1c(-c2ccccc2)csc1N	73242	WYTHTMKMOSPACP-UHFFFAOYSA-N	ethyl 2-amino-4-phenylthiophene-3-carboxylate		3	paper	Europe PMC	"""ethyl 2-amino-4-phenylthiophene-3-carboxylate"""	exact_name	medium	2-(3,4-dihydro-4-oxothieno[2,3-d]pyrimidin-2-ylthio) acetamides as a new class of falcipain-2 inhibitors. 3. design, synthesis and biological evaluation.	2009	19223827	https://doi.org/10.3390/molecules14020785	Zhu J, Chen T, Liu J, Ma R, Lu W, Huang J, Li H, Li J, Jiang H.	Molecules		papers_only
WX606091	CCOC(=O)c1c(-c2ccccc2)csc1N	73242	WYTHTMKMOSPACP-UHFFFAOYSA-N	ethyl 2-amino-4-phenylthiophene-3-carboxylate		3	paper	Europe PMC	"""ethyl 2-amino-4-phenylthiophene-3-carboxylate"""	exact_name	medium	Therapeutic importance of synthetic thiophene.	2018	30564984	https://doi.org/10.1186/s13065-018-0511-5	Shah R, Verma PK.	Chem Cent J		papers_only
WX606091	CCOC(=O)c1c(-c2ccccc2)csc1N	73242	WYTHTMKMOSPACP-UHFFFAOYSA-N	ethyl 2-amino-4-phenylthiophene-3-carboxylate		3	paper	Europe PMC	"""ethyl 2-amino-4-phenylthiophene-3-carboxylate"""	exact_name	medium	Thieno[2,3-&lt;i&gt;d&lt;/i&gt;]pyrimidine-2,4(1&lt;i&gt;H&lt;/i&gt;,3&lt;i&gt;H&lt;/i&gt;)-dione Derivative Inhibits d-Dopachrome Tautomerase Activity and Suppresses the Proliferation of Non-Small Cell Lung Cancer Cells.	2022	35041425	https://doi.org/10.1021/acs.jmedchem.1c01598	Xiao Z, Osipyan A, Song S, Chen D, Schut RA, van Merkerk R, van der Wouden PE, Cool RH, Quax WJ, Melgert BN, Poelarends GJ, Dekker FJ.	J Med Chem		papers_only
WX609101	N#Cc1ccc2nc(N)sc2c1	4327139	GDFCZZHSWGWCHP-UHFFFAOYSA-N	2-amino-1,3-benzothiazole-6-carbonitrile		1	paper	Europe PMC	"""2-amino-1,3-benzothiazole-6-carbonitrile"""	exact_name	medium	SUMO1 degrader induces ER stress and ROS accumulation through deSUMOylation of TCF4 and inhibition of its transcription of StarD7 in colon cancer.	2023	37191369	https://doi.org/10.1002/mc.23560	Zhao YQ, Jin HR, Kim D, Jung SH, Liu S, Wan J, Lo HY, Fu XQ, Wang Q, Hao C, Bellail AC.	Mol Carcinog		papers_only
WX609125	Nc1cc(Cl)ncc1I	45480366	DEJUUKULVAIMNF-UHFFFAOYSA-N	2-chloro-5-iodopyridin-4-amine		1	paper	Europe PMC	"""2-chloro-5-iodopyridin-4-amine"""	exact_name	medium	Discovery of 3-alkoxyamino-5-(pyridin-2-ylamino)pyrazine-2-carbonitriles as selective, orally bioavailable CHK1 inhibitors.	2012	23082860	https://doi.org/10.1021/jm3012933	Lainchbury M, Matthews TP, McHardy T, Boxall KJ, Walton MI, Eve PD, Hayes A, Valenti MR, de Haven Brandon AK, Box G, Aherne GW, Reader JC, Raynaud FI, Eccles SA, Garrett MD, Collins I.	J Med Chem		papers_only
WX609170	Nc1ccc(-c2nnn[nH]2)cc1	1079216	KTPONJJKCBOJCQ-UHFFFAOYSA-N	4-(2H-tetrazol-5-yl)aniline		2	paper	Europe PMC	"""4-(2H-tetrazol-5-yl)aniline"""	exact_name	medium	Synthesis, biological evaluation, X-ray structure, and pharmacokinetics of aminopyrimidine c-jun-N-terminal kinase (JNK) inhibitors.	2010	19947601	https://doi.org/10.1021/jm901351f	Kamenecka T, Jiang R, Song X, Duckett D, Chen W, Ling YY, Habel J, Laughlin JD, Chambers J, Figuera-Losada M, Cameron MD, Lin L, Ruiz CH, LoGrasso PV.	J Med Chem		papers_only
WX609170	Nc1ccc(-c2nnn[nH]2)cc1	1079216	KTPONJJKCBOJCQ-UHFFFAOYSA-N	4-(2H-tetrazol-5-yl)aniline		2	paper	Europe PMC	"""4-(2H-tetrazol-5-yl)aniline"""	exact_name	medium	Structure-guided design of a peripherally restricted chemogenetic system.	2024	39631393	https://doi.org/10.1016/j.cell.2024.11.001	Kang HJ, Krumm BE, Tassou A, Geron M, DiBerto JF, Kapolka NJ, Gumpper RH, Sakamoto K, Dewran Kocak D, Olsen RHJ, Huang XP, Zhang S, Huang KL, Zaidi SA, Nguyen MT, Jo MJ, Katritch V, Fay JF, Scherrer G, Roth BL.	Cell		papers_only
WX609213	Nc1ccc2ccccc2n1	11379	GCMNJUJAKQGROZ-UHFFFAOYSA-N	quinolin-2-amine		5	paper	Europe PMC	"""quinolin-2-amine"""	exact_name	medium	The novel quinoline derivative SKA-346 as a K<sub>Ca</sub>3.1 channel selective activator.	2024	39635364	https://doi.org/10.1039/d4ra07330d	Wong BHS, Shim H, Goay SSM, Ong ST, Muhammad Taib NAB, Chai KXY, Lim K, Huang D, Ong CK, Vaiyapuri TS, Cheah YC, Wang Y, Wulff H, Webster RD, Shelat VG, Verma NK.	RSC Adv		papers_only
WX609213	Nc1ccc2ccccc2n1	11379	GCMNJUJAKQGROZ-UHFFFAOYSA-N	quinolin-2-amine		5	paper	Europe PMC	"""quinolin-2-amine"""	exact_name	medium	Discovery of &lt;i&gt;N&lt;/i&gt;-(6-Methoxypyridin-3-yl)quinoline-2-amine Derivatives for Imaging Aggregated α-Synuclein in Parkinson's Disease with Positron Emission Tomography.	2025	40710362	https://doi.org/10.3390/cells14141108	Zhao H, Huang T, Dhavale DD, O'Shea JY, Lengyel-Zhand Z, Guarino DS, Gu J, Yue X, Nai YH, Jiang H, Lougee MG, Pagar VV, Kim HJ, Garcia BA, Petersson EJ, Mathis CA, Kotzbauer PT, Perlmutter JS, Mach RH, Tu Z.	Cells		papers_only
WX609213	Nc1ccc2ccccc2n1	11379	GCMNJUJAKQGROZ-UHFFFAOYSA-N	quinolin-2-amine		5	paper	Europe PMC	"""quinolin-2-amine"""	exact_name	medium	Structure-Based Discovery of Quinazolin-2-amine Derivatives as Potent ROR1 Pseudokinase Inhibitors with &lt;i&gt;In Vitro&lt;/i&gt; and &lt;i&gt;In Vivo&lt;/i&gt; Efficacy against Triple-Negative Breast Cancer.	2025	40736991	https://doi.org/10.1021/acs.jmedchem.5c01080	Lu D, Lyu W, Chi X, Li Q, Zhou Y, Lu B, Zhang X, Sun X, Wang Z, Xiu S, Yang T, Wang Z, Zheng R, Zhou J, Chen Y, Shi C, Song S, Zhang L, Liu Z.	J Med Chem		papers_only
WX609213	Nc1ccc2ccccc2n1	11379	GCMNJUJAKQGROZ-UHFFFAOYSA-N	quinolin-2-amine		5	paper	Europe PMC	"""quinolin-2-amine"""	exact_name	medium	Discovery of Ionophoroantibiotics as a New Antibiotic Class Targeting Metal Homeostasis in Multidrug-Resistant &lt;i&gt;Neisseria gonorrhoeae&lt;/i&gt;.	2026	41405126	https://doi.org/10.1021/acsinfecdis.5c00812	Jen FE, El-Deeb IM, Edwards JL, Maggioni A, Jennings MP, von Itzstein M.	ACS Infect Dis		papers_only
WX609213	Nc1ccc2ccccc2n1	11379	GCMNJUJAKQGROZ-UHFFFAOYSA-N	quinolin-2-amine		5	paper	Europe PMC	"""quinolin-2-amine"""	exact_name	medium	Hijacking the Hydrogen Sulfide Axis: A Novel 4-Trifluoromethylquinoline Derivative Suppresses Glioblastoma via Cystathionine γ-Lyase Suppression.	2026	41632838	https://doi.org/10.1021/acs.jmedchem.5c03477	Luo Z, Xu G, Li C, Sun Z, Chen H, Yang M, Ye Y, Chen Q, Xu B, Luo H, Sun B.	J Med Chem		papers_only
WX609220	COc1nc(Br)ccc1N	10536137	HSVYYOLSYNEVSP-UHFFFAOYSA-N	6-bromo-2-methoxypyridin-3-amine		1	paper	Europe PMC	"""6-bromo-2-methoxypyridin-3-amine"""	exact_name	medium	Design and synthesis of novel methoxypyridine-derived gamma-secretase modulators.	2020	33007551	https://doi.org/10.1016/j.bmc.2020.115734	Rynearson KD, Buckle RN, Herr RJ, Mayhew NJ, Chen X, Paquette WD, Sakwa SA, Yang J, Barnes KD, Nguyen P, Mobley WC, Johnson G, Lin JH, Tanzi RE, Wagner SL.	Bioorg Med Chem		papers_only
WX609224	Nc1cc(Cl)ncc1C(F)(F)F	71306156	BVKYVDJDCQLPEC-UHFFFAOYSA-N	2-chloro-5-(trifluoromethyl)pyridin-4-amine		1	paper	Europe PMC	"""2-chloro-5-(trifluoromethyl)pyridin-4-amine"""	exact_name	medium	Optimization of brain-penetrant picolinamide derived leucine-rich repeat kinase 2 (LRRK2) inhibitors.	2021	34355182	https://doi.org/10.1039/d1md00097g	Gulati A, Yeung CS, Lapointe B, Kattar SD, Gunaydin H, Scott JD, Childers KK, Methot JL, Simov V, Kurukulasuriya R, Pio B, Morriello GJ, Liu P, Tang H, Neelamkavil S, Wood HB, Rada VL, Ardolino MJ, Yan XC, Palte R, Otte K, Faltus R, Woodhouse J, Hegde LG, Ciaccio P, Minnihan EC, DiMauro EF, Fell MJ, Fuller PH, Ellis JM.	RSC Med Chem		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""isoquinolin-6-amine"""	exact_name	medium	Identification of New FLT3 Inhibitors That Potently Inhibit AML Cell Lines via an Azo Click-It/Staple-It Approach.	2017	28523099	https://doi.org/10.1021/acsmedchemlett.6b00468	Ma X, Zhou J, Wang C, Carter-Cooper B, Yang F, Larocque E, Fine J, Tsuji G, Chopra G, Lapidus RG, Sintim HO.	ACS Med Chem Lett		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""isoquinolin-6-amine"""	exact_name	medium	Discovery of N-(4-[<sup>18</sup>F]Fluoro-5-methylpyridin-2-yl)isoquinolin-6-amine (JNJ-64326067), a New Promising Tau Positron Emission Tomography Imaging Tracer.	2019	30810314	https://doi.org/10.1021/acs.jmedchem.8b01759	Rombouts FJR, Declercq L, Andrés JI, Bottelbergs A, Chen L, Iturrino L, Leenaerts JE, Mariën J, Song F, Wintmolders C, Wuyts S, Xia CA, Te Riele P, Bormans G, Vandenberghe R, Kolb H, Moechars D.	J Med Chem		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""isoquinolin-6-amine"""	exact_name	medium	Correction to Discovery of <i>N</i>-(4-[<sup>18</sup>F]Fluoro-5-methylpyridin-2-yl)isoquinolin-6-amine (JNJ-64326067), a New Promising Tau Positron Emission Tomography Imaging Tracer.	2020	32069047	https://doi.org/10.1021/acs.jmedchem.0c00140	Rombouts FJR, Declercq L, Andrés JI, Bottelbergs A, Chen L, Iturrino L, Leenaerts JE, Mariën J, Song F, Wintmolders C, Wuyts S, Xia CA, Te Riele P, Bormans G, Vandenberghe R, Kolb H, Moechars D.	J Med Chem		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""C1=CC2=C(C=CN=C2)C=C1N"""	exact_smiles	low	Integrated Network Pharmacology Analysis and <i>In Vitro</i> Validation Revealed the Potential Active Components and Underlying Mechanistic Pathways of Herba Patriniae in Colorectal Cancer.	2021	34641576	https://doi.org/10.3390/molecules26196032	Yang H, Cheung MK, Yue GG, Leung PC, Wong CK, Lau CB.	Molecules		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""isoquinolin-6-amine"""	exact_name	medium	A Chemo- and Regioselective Tandem [3 + 2]Heteroannulation Strategy for Carbazole Synthesis: Combining Two Mechanistically Distinct Bond-Forming Processes.	2022	35302774	https://doi.org/10.1021/acs.joc.1c02943	Campbell E, Taladriz-Sender A, Paisley OI, Kennedy AR, Bush JT, Burley GA.	J Org Chem		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""C1=CC2=C(C=CN=C2)C=C1N"""	exact_smiles	low	GC-MS and Network Pharmacology Analysis of the Ayurvedic Fermented Medicine, Chandanasava, Against Chronic Kidney and Cardiovascular Diseases.	2023	36418713	https://doi.org/10.1007/s12010-022-04242-7	Vinothkanna A, Prathiviraj R, Sivakumar TR, Ma Y, Sekar S.	Appl Biochem Biotechnol		papers_only
WX609227	Nc1ccc2cnccc2c1	588991	NGFCTYXFMDWFRQ-UHFFFAOYSA-N	isoquinolin-6-amine		7	paper	Europe PMC	"""isoquinolin-6-amine"""	exact_name	medium	Characterization of Forced Degradation Products of Netarsudil: Optimization and Validation of a Stability-Indicating RP-HPLC Method for Simultaneous Quantification of Process-Related Impurities.	2024	38994831	https://doi.org/10.4274/tjps.galenos.2023.99148	Anna VR, Kumar BS, Harish J, Tatavarti BK, Eswarlal T.	Turk J Pharm Sci		papers_only
WX609235	Nc1ncccc1Cl	693267	RZJPBQGRCNJYBU-UHFFFAOYSA-N	3-chloropyridin-2-amine		5	paper	Europe PMC	"""3-chloropyridin-2-amine"""	exact_name	medium	3-Bromo-pyridin-2-amine.	2012	22347007	https://doi.org/10.1107/s1600536811055541	Johnson M, Lemmerer A.	Acta Crystallogr Sect E Struct Rep Online		papers_only
WX609235	Nc1ncccc1Cl	693267	RZJPBQGRCNJYBU-UHFFFAOYSA-N	3-chloropyridin-2-amine		5	paper	Europe PMC	"""3-chloropyridin-2-amine"""	exact_name	medium	Mechanistic investigations and substrate scope evaluation of ruthenium-catalyzed direct sp3 arylation of benzylic positions directed by 3-substituted pyridines.	2013	23236951	https://doi.org/10.1021/jo302547q	Dastbaravardeh N, Kirchner K, Schnürch M, Mihovilovic MD.	J Org Chem		papers_only
WX609235	Nc1ncccc1Cl	693267	RZJPBQGRCNJYBU-UHFFFAOYSA-N	3-chloropyridin-2-amine		5	paper	Europe PMC	"""3-chloropyridin-2-amine"""	exact_name	medium	Aryl Bromides and Aryl Chlorides for the Direct Arylation of Benzylic Amines Mediated by Ruthenium(II).	2013	23847437	https://doi.org/10.1002/ejoc.201300004	Dastbaravardeh N, Schnürch M, Mihovilovic MD.	European J Org Chem		papers_only
WX609235	Nc1ncccc1Cl	693267	RZJPBQGRCNJYBU-UHFFFAOYSA-N	3-chloropyridin-2-amine		5	paper	Europe PMC	"""3-chloropyridin-2-amine"""	exact_name	medium	Oxyfunctionalization of pyridine derivatives using whole cells of Burkholderia sp. MAK1.	2016	27982075	https://doi.org/10.1038/srep39129	Stankevičiūtė J, Vaitekūnas J, Petkevičius V, Gasparavičiūtė R, Tauraitė D, Meškys R.	Sci Rep		papers_only
WX609235	Nc1ncccc1Cl	693267	RZJPBQGRCNJYBU-UHFFFAOYSA-N	3-chloropyridin-2-amine		5	paper	Europe PMC	"""3-chloropyridin-2-amine"""	exact_name	medium	BMS794833 inhibits macrophage efferocytosis by directly binding to MERTK and inhibiting its activity.	2022	36056187	https://doi.org/10.1038/s12276-022-00840-x	Bae SH, Kim JH, Park TH, Lee K, Lee BI, Jang H.	Exp Mol Med		papers_only
WX609298	Nc1[nH]ncc1Br	140079	OELYMZVJDKSMOJ-UHFFFAOYSA-N	4-bromo-1H-pyrazol-5-amine		1	paper	Europe PMC	"""4-bromo-1H-pyrazol-5-amine"""	exact_name	medium	In vivo structure-activity relationship study of dorsomorphin analogues identifies selective VEGF and BMP inhibitors.	2010	20020776	https://doi.org/10.1021/cb9002865	Hao J, Ho JN, Lewis JA, Karim KA, Daniels RN, Gentry PR, Hopkins CR, Lindsley CW, Hong CC.	ACS Chem Biol		papers_only
WX609300	Nc1ncc(Br)nc1Br	620004	DTLBKXRFWUERQN-UHFFFAOYSA-N	3,5-dibromopyrazin-2-amine		5	paper	Europe PMC	"""3,5-dibromopyrazin-2-amine"""	exact_name	medium	Aminopyridyl/Pyrazinyl Spiro[indoline-3,4'-piperidine]-2-ones As Highly Selective and Efficacious c-Met/ALK Inhibitors.	2013	24900750	https://doi.org/10.1021/ml400203d	Li J, Wu N, Tian Y, Zhang J, Wu S.	ACS Med Chem Lett		papers_only
WX609300	Nc1ncc(Br)nc1Br	620004	DTLBKXRFWUERQN-UHFFFAOYSA-N	3,5-dibromopyrazin-2-amine		5	paper	Europe PMC	"""3,5-dibromopyrazin-2-amine"""	exact_name	medium	Comparative Investigation of the Chemiluminescent Properties of a Dibrominated Coelenterazine Analog.	2022	35955625	https://doi.org/10.3390/ijms23158490	Sousa J, Magalhães CM, González-Berdullas P, Esteves da Silva JCG, Pinto da Silva L.	Int J Mol Sci		papers_only
WX609300	Nc1ncc(Br)nc1Br	620004	DTLBKXRFWUERQN-UHFFFAOYSA-N	3,5-dibromopyrazin-2-amine		5	paper	Europe PMC	"""3,5-dibromopyrazin-2-amine"""	exact_name	medium	Investigation of the Anticancer and Drug Combination Potential of Brominated Coelenteramines toward Breast and Prostate Cancer.	2022	36430460	https://doi.org/10.3390/ijms232213981	Magalhães CM, González-Berdullas P, Pereira M, Duarte D, Vale N, Esteves da Silva JCG, Pinto da Silva L.	Int J Mol Sci		papers_only
WX609300	Nc1ncc(Br)nc1Br	620004	DTLBKXRFWUERQN-UHFFFAOYSA-N	3,5-dibromopyrazin-2-amine		5	paper	Europe PMC	"""3,5-dibromopyrazin-2-amine"""	exact_name	medium	Bioluminescence Imaging of Potassium Ion Using a Sensory Luciferin and an Engineered Luciferase.	2024	38698549	https://doi.org/10.1021/jacs.4c02473	Zhao S, Xiong Y, Sunnapu R, Zhang Y, Tian X, Ai HW.	J Am Chem Soc		papers_only
WX609300	Nc1ncc(Br)nc1Br	620004	DTLBKXRFWUERQN-UHFFFAOYSA-N	3,5-dibromopyrazin-2-amine		5	paper	Europe PMC	"""3,5-dibromopyrazin-2-amine"""	exact_name	medium	Design and Synthesis of c-Met and HDAC Dual Inhibitors for the Treatment of Breast Cancer.	2024	39291032	https://doi.org/10.1021/acsmedchemlett.4c00256	Wang Z, Shi Z, Yang S, Niu Z, Shu K, Chen L, Zhi C, Liu F, Huang W, Fan T, Jiang Y.	ACS Med Chem Lett		papers_only
WX609303	Nc1nccnc1Cl	276224	AEVSSZHXGJAPIE-UHFFFAOYSA-N	3-chloropyrazin-2-amine		4	paper	Europe PMC	"""3-chloropyrazin-2-amine"""	exact_name	medium	Aminopyrazine inhibitors binding to an unusual inactive conformation of the mitotic kinase Nek2: SAR and structural characterization.	2010	20936789	https://doi.org/10.1021/jm1008727	Whelligan DK, Solanki S, Taylor D, Thomson DW, Cheung KM, Boxall K, Mas-Droux C, Barillari C, Burns S, Grummitt CG, Collins I, van Montfort RL, Aherne GW, Bayliss R, Hoelder S.	J Med Chem		papers_only
WX609303	Nc1nccnc1Cl	276224	AEVSSZHXGJAPIE-UHFFFAOYSA-N	3-chloropyrazin-2-amine		4	paper	Europe PMC	"""3-chloropyrazin-2-amine"""	exact_name	medium	Ureidopyrazine Derivatives: Synthesis and Biological Evaluation as Anti-Infectives and Abiotic Elicitors.	2017	29065539	https://doi.org/10.3390/molecules22101797	Bouz G, Juhás M, Niklová P, Janďourek O, Paterová P, Janoušek J, Tůmová L, Kovalíková Z, Kastner P, Doležal M, Zitko J.	Molecules		papers_only
WX609303	Nc1nccnc1Cl	276224	AEVSSZHXGJAPIE-UHFFFAOYSA-N	3-chloropyrazin-2-amine		4	paper	Europe PMC	"""3-chloropyrazin-2-amine"""	exact_name	medium	Concise synthesis and biological activity evaluation of novel pyrazinyl-aryl urea derivatives against several cancer cell lines, which can especially induce T24 apoptotic and necroptotic cell death.	2022	35434624	https://doi.org/10.1039/d1md00306b	Chen JN, Chen CT, He YZ, Qin TS, Cheng L, Sun YX, Yang KJ, Chen Q, Yang C, Wei Y.	RSC Med Chem		papers_only
WX609303	Nc1nccnc1Cl	276224	AEVSSZHXGJAPIE-UHFFFAOYSA-N	3-chloropyrazin-2-amine		4	paper	Europe PMC	"""3-chloropyrazin-2-amine"""	exact_name	medium	Pharmacophore-guided optimization of the hit compound CTN1122 in the design of promising imidazo[1,2-&lt;i&gt;a&lt;/i&gt;]pyrazine derivatives targeting the casein kinase 1 for antileishmanial therapy.	2025	40547259	https://doi.org/10.1039/d5md00257e	Tisseur L, Logé C, Cojean S, Gassama K, Karcher L, Pagniez F, Cavé C, Bernadat G, Loiseau PM, Bach S, Thiéfaine J, Bonnet J, Picot C, Tomasoni C, Leclercq O, Baratte B, Robert T, Le Pape P, Rachidi N, Bazin MA, Marchand P.	RSC Med Chem		papers_only
WX609309	Nc1ncc(Br)nc1Cl	46738202	RLBJPMURTWCBMZ-UHFFFAOYSA-N	5-bromo-3-chloropyrazin-2-amine		1	paper	Europe PMC	"""5-bromo-3-chloropyrazin-2-amine"""	exact_name	medium	Aminopyrazine inhibitors binding to an unusual inactive conformation of the mitotic kinase Nek2: SAR and structural characterization.	2010	20936789	https://doi.org/10.1021/jm1008727	Whelligan DK, Solanki S, Taylor D, Thomson DW, Cheung KM, Boxall K, Mas-Droux C, Barillari C, Burns S, Grummitt CG, Collins I, van Montfort RL, Aherne GW, Bayliss R, Hoelder S.	J Med Chem		papers_only
WX609321	Cc1nc(N)nc(Cl)c1Br	237008	HSYWUFCGTXDANS-UHFFFAOYSA-N	5-bromo-4-chloro-6-methylpyrimidin-2-amine		1	paper	Europe PMC	"""5-bromo-4-chloro-6-methylpyrimidin-2-amine"""	exact_name	medium	A rapid and scalable method for visible light induced bromination of uracil derivatives in a falling film looping photoreactor.	2024	39493551	https://doi.org/10.1039/d4ra05774k	Naskar S, Mal S, Shivangi S, Das S.	RSC Adv		papers_only
WX609322	Nc1cncc(F)c1I	86726333	DYAATERKBWCJIL-UHFFFAOYSA-N	5-fluoro-4-iodopyridin-3-amine		2	paper	Europe PMC	"""5-fluoro-4-iodopyridin-3-amine"""	exact_name	medium	Discovery of MK-8718, an HIV Protease Inhibitor Containing a Novel Morpholine Aspartate Binding Group.	2016	27437081	https://doi.org/10.1021/acsmedchemlett.6b00135	Bungard CJ, Williams PD, Ballard JE, Bennett DJ, Beaulieu C, Bahnck-Teets C, Carroll SS, Chang RK, Dubost DC, Fay JF, Diamond TL, Greshock TJ, Hao L, Holloway MK, Felock PJ, Gesell JJ, Su HP, Manikowski JJ, McKay DJ, Miller M, Min X, Molinaro C, Moradei OM, Nantermet PG, Nadeau C, Sanchez RI, Satyanarayana T, Shipe WD, Singh SK, Truong VL, Vijayasaradhi S, Wiscount CM, Vacca JP, Crane SN, McCauley JA.	ACS Med Chem Lett		papers_only
WX609322	Nc1cncc(F)c1I	86726333	DYAATERKBWCJIL-UHFFFAOYSA-N	5-fluoro-4-iodopyridin-3-amine		2	paper	Europe PMC	"""5-fluoro-4-iodopyridin-3-amine"""	exact_name	medium	Design and Synthesis of Piperazine Sulfonamide Cores Leading to Highly Potent HIV-1 Protease Inhibitors.	2017	29259750	https://doi.org/10.1021/acsmedchemlett.7b00386	Bungard CJ, Williams PD, Schulz J, Wiscount CM, Holloway MK, Loughran HM, Manikowski JJ, Su HP, Bennett DJ, Chang L, Chu XJ, Crespo A, Dwyer MP, Keertikar K, Morriello GJ, Stamford AW, Waddell ST, Zhong B, Hu B, Ji T, Diamond TL, Bahnck-Teets C, Carroll SS, Fay JF, Min X, Morris W, Ballard JE, Miller MD, McCauley JA.	ACS Med Chem Lett		papers_only
WX609333	Nc1ccc(Br)c2cccnc12	613829	GEABITRRZOHARP-UHFFFAOYSA-N	5-bromoquinolin-8-amine		1	paper	Europe PMC	"""5-bromoquinolin-8-amine"""	exact_name	medium	Visible Light Photoredox Catalysis in the Synthesis of Phosphonate-Substituted 1,10-Phenanthrolines.	2024	39683719	https://doi.org/10.3390/molecules29235558	Morozkov GV, Troickiy AA, Averin AD, Mitrofanov AY, Abel AS, Beletskaya IP.	Molecules		papers_only
WX609346	Nc1nc2ccccc2c(=O)[nH]1	135403814	SDTFBAXSPXZDKC-UHFFFAOYSA-N	2-amino-3H-quinazolin-4-one		1	paper	Europe PMC	"""2-amino-3H-quinazolin-4-one"""	exact_name	medium	Simultaneous Control of Endogenous and User-Defined Genetic Pathways Using Unique ecDHFR Pharmacological Chaperones.	2020	32330442	https://doi.org/10.1016/j.chembiol.2020.03.006	Ramadurgum P, Woodard DR, Daniel S, Peng H, Mallipeddi PL, Niederstrasser H, Mihelakis M, Chau VQ, Douglas PM, Posner BA, Hulleman JD.	Cell Chem Biol		papers_only
WX609375	COC(=O)c1nc(Br)cnc1N	227251	CNXSIRHOIFRMOB-UHFFFAOYSA-N	methyl 3-amino-6-bromopyrazine-2-carboxylate		5	paper	Europe PMC	"""methyl 3-amino-6-bromopyrazine-2-carboxylate"""	exact_name	medium	Favipiravir - a Modern Antiviral Drug: Synthesis and Modifications.	2020	32836314	https://doi.org/10.1007/s10593-020-02715-3	Titova YA, Fedorova OV.	Chem Heterocycl Compd (N Y)		papers_only
WX609375	COC(=O)c1nc(Br)cnc1N	227251	CNXSIRHOIFRMOB-UHFFFAOYSA-N	methyl 3-amino-6-bromopyrazine-2-carboxylate		5	paper	Europe PMC	"""methyl 3-amino-6-bromopyrazine-2-carboxylate"""	exact_name	medium	Tackling COVID-19 Using Remdesivir and Favipiravir as Therapeutic Options.	2021	33031623	https://doi.org/10.1002/cbic.202000595	Sreekanth Reddy O, Lai WF.	Chembiochem		papers_only
WX609375	COC(=O)c1nc(Br)cnc1N	227251	CNXSIRHOIFRMOB-UHFFFAOYSA-N	methyl 3-amino-6-bromopyrazine-2-carboxylate		5	paper	Europe PMC	"""methyl 3-amino-6-bromopyrazine-2-carboxylate"""	exact_name	medium	A comprehensive update on the structure and synthesis of potential drug targets for combating the coronavirus pandemic caused by SARS-CoV-2.	2022	35040187	https://doi.org/10.1002/ardp.202100382	Malik P, Jain S, Jain P, Kumawat J, Dwivedi J, Kishore D.	Arch Pharm (Weinheim)		papers_only
